package_number,package_id,profile,group_name,video_position,video_count,package_transcript_chars,video_transcript_chars,split_reason,video_id,actual_title,clean_title,channel,transcript_status,evidence_grade,upload_file
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",4,18,143338,2163,parent_group,4Ddo_rQIC8g,Healthy Palak Paneer Recipe| High Protein Indian style,"Oil-Free Palak Paneer with Spinach, Paneer and Cashews",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",5,18,143338,4760,parent_group,8hFr16_3cuI,6 Easy ways to stop cravings | Try this 30 second Trick,"6 Ways to Manage Food Cravings: Water, Protein, Regular Meals, Sleep, Stress Control and Healthy Alternatives",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",6,18,143338,8517,parent_group,J-JaGlLiU8k,JAN AUSHADHI WHEY PROTEIN @ RS 1499/KG || LAB TESTED - PASS OR FAIL ?? #review #health #fitness,"Jan Aushadhi Whey Protein Lab Test: Protein Accuracy, Contaminants, Price, Taste and Availability",Trustified,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",7,18,143338,7875,parent_group,Pcd28t9x8w8,5 Amazing Vegetarian Protein Foods Better Than Egg,"5 Vegetarian Protein Foods: Urad/Moong Dal, Roasted Chana/Sattu, Milk/Paneer, Green Peas and Peanuts",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",8,18,143338,5850,parent_group,TDv7SVMt-Fw,How to Lose Weight Fast | 100% Results,"Weight-Loss Basics: Portion Carbohydrates, Eat Protein and Healthy Fats, Add Vegetables, Sleep, Hydrate, Exercise and Li",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",9,18,143338,10383,parent_group,TOAaMcVmVOg,Top 10 Cheapest Protein Foods in India (Veg & Non Veg),"10 Cheapest Protein Foods in India: Tofu, Fish, Paneer, Chicken, Legumes, Milk, Egg Whites, Peanuts, Lentils and Soy Chu",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",10,18,143338,12213,parent_group,UVHOJM0bdVc,"3 Health Drinks to Replace Collagen, Protein Powder & Multivitamin","3 Homemade Nutrition Drinks for Skin, Micronutrients and Protein",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",11,18,143338,8641,parent_group,gVHuh75Xhdw,Top Vegetarian Foods for Bodybuilding in India,"12 Vegetarian Bodybuilding Foods: Legumes, Brown Rice, Nuts, Milk, Fruit, Whole Wheat, Paneer, Vegetables, Sweet Potato,",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",12,18,143338,765,parent_group,gkjA_4GJ93c,High Protein Vegetarian Recipe for Bodybuilding,High-Protein Vegetarian Oats Tikki,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",13,18,143338,1230,parent_group,i6aFZgDcm-M,High Protein Breakfast for Fat loss and Muscle gain,"Quick High-Protein Breakfast with Oats, Milk and Eggs for Muscle Gain or Fat-Loss Diets",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",14,18,143338,11195,parent_group,k1WyIcsM42c,3 high-protein breakfasts I prep ahead for better energy and focus,"3 High-Protein, High-Fiber Make-Ahead Breakfasts: Overnight Oats, Cottage-Cheese Frittata and Freezer Smoothie Packs",The Doctor's Kitchen,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",15,18,143338,19362,parent_group,mGZBVAp883Q,5 Amazing Foods that Melt Belly Fat | Fit Tuber,"Ozempic and Satiety: Protein, Healthy Fats, Fiber, Bitter Foods and Berberine Claims",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",16,18,143338,2671,parent_group,uIC5GngsSUE,White Potato vs. Sweet Potato,"White Potato vs Sweet Potato: Fiber, Protein, Vitamins, Minerals, Calories, Carbs and Glycemic Index",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",17,18,143338,12435,parent_group,x3UzDgOrnd8,Do These 5 Things to Burn Belly Fat,"5 Belly-Fat Habits: Acid with Meals, Vegetables First, 10-Minute Post-Meal Movement, Pair Carbs with Protein/Fat and Pri",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
16,vh_full_intelligence_20260906_155959_c4019c,FULL_INTELLIGENCE,"Protein, Supplements and Bodybuilding Nutrition",18,18,143338,1252,parent_group,zMXQXe03dSI,FREE Google Fitbit Air vs Expensive WHOOP — 7 Days Review ✅,Google Fitbit Air vs WHOOP: 7-Day Fitness Tracker Comparison,Techno Ruhez,TRANSCRIPT_AVAILABLE,E,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155959_c4019c\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",1,19,182435,11860,parent_group,055dZcV9nLs,5 Natural Sunscreens in India in Budget (Not Sponsored) ft @beyounick,"Budget Sunscreens in India: Aroma Magic, Svarasya, The Moms Co. Plus Karanja and Wheat-Germ Oil Claims",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",2,19,182435,9015,parent_group,1kIVVEeivy0,"How to Remove Dark Spots and Get Clear Skin? (Pigmentation, Dark Underarms, Acne scars & more)","Alum for Dark Spots and Skin Concerns: Uses, Method and Important Irritation Limits",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",3,19,182435,5582,parent_group,4Wd7xjCvUq0,10 Skin Care Habits Ranked from Worst to Best,"10 Skin-Care Habits Ranked from Worst to Best for Clearer, Healthier Skin",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",4,19,182435,7293,parent_group,4tj5I3NsLjE,5 Natural Face Washes in India Under Rs 299 (My Honest Picks),"5 Natural Face Washes in India Under ₹299: Powder, Charcoal, Kumkumadi Bar and Neem-Tulsi Concentrate",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",5,19,182435,4663,parent_group,9g3cF-DIY_c,Most Effective Sun Tan Removal Home Remedy (My De Tan Secret),Sun-Tan Home Remedy: DIY De-Tan Routine and Its Limits,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",6,19,182435,6279,parent_group,EyKPK1_asSY,ULTIMATE Skin Care Routine for Natural Skin Glow & Nourishment (Men & Women),"Simple Skin-Care Routine for Cleansing, Moisture, Sun Protection and General Skin Health",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",7,19,182435,4434,parent_group,Mqe0NYVQZRY,How to Get Glowing Skin Overnight (Winter Skin Care Routine),Winter Night Skin-Care Routine for Moisture and Temporary Glow,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",8,19,182435,16880,parent_group,Mu3vP4GfRE0,"सिर्फ 7 दिन में कितनी भी पुरानी झाइयां, काले दाग धब्बे 100% जड़ से खत्म करें | Fit Tuber",Hyperpigmentation and Dark-Spot Routine: Home-Care Ideas Without the 7-Day 'Permanent Cure' Promise,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",9,19,182435,10551,parent_group,OnhHNETGc44,"Permanent Solution to Bloating, Dark Circles and Muscle Cramps","Bloating, Dark Circles and Muscle Cramps: Causes, Home Remedies and When Simple Explanations Fall Short",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",10,19,182435,10851,parent_group,YiPiB7hwxGc,ULTIMATE Ayurvedic Routine to Get Rid of Pimples & Acne Permanently (Men & Women),Five-Step Ayurvedic Acne Routine: Traditional Diet and Skin-Care Guidance with Cure Claims Flagged,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",11,19,182435,13401,parent_group,_kHuBGn5yoQ,5 Things that are just Magical for Skin Glow✨,5 Low-Cost Skin-Care Items for Temporary Glow and Routine Support,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",12,19,182435,5081,parent_group,ehCw14qk12c,20 Face Creams in India Ranked from Worst to Best,20 Face Creams in India Ranked by Ingredient Transparency and the Creator's Safety Criteria,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",13,19,182435,15495,parent_group,gaMrnhFILJc,5 Best Sunscreens in India (in 2025),"Mineral Sunscreens in India: Gabit, Mother Sparsh, Aroma Magic and an Unvalidated DIY Aloe-Wheat-Germ Formula",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",14,19,182435,17410,parent_group,jbmpHgVSp6k,5 Best Foods for Radiant Skin (Natural Collagen & Retinol),5 Foods for Skin Nutrition and Radiance — Without Calling Them 'Natural Collagen or Retinol' Replacements,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",15,19,182435,8985,parent_group,khhA-FiwuGE,3 Natural Skin Care Products that you Must Try (Homemade),"3 Homemade Skin-Care Products: Multani Mitti Face Wash, Sesame-Saffron Face Oil and Besan Body Wash",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",16,19,182435,5062,parent_group,kqD1X1q6suM,5 Natural Face Moisturisers under Rs 299 (Not Sponsored),"Natural-Style Face Moisturisers Under ₹299: Aloe Vera, Facial Oils and Kumkumadi Tailam",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",17,19,182435,5861,parent_group,majCZ5SMp7Q,BIGGEST Fitness Myths you need to STOP Believing,"5 Fitness Myths: Youth Weight Training, Eggs/Nuts and Acne, Spot Reduction, Women Lifting and Diet-Only Weight Loss",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",18,19,182435,8866,parent_group,pskMbM-2QQQ,"Permanent Solution to 4 Common Health Problems (Dark Lips, Bad Breath, Snoring & Acidity)","Dark Lips, Snoring, Bad Breath and Acid Reflux: Practical Causes Plus Unsafe/Unsupported Remedy Claims",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
17,vh_full_intelligence_20260906_160000_d1572d,FULL_INTELLIGENCE,"Skin Care, Acne, Pigmentation and Moisturizers",19,19,182435,14866,parent_group,urzOFEAZ-2M,Which is the Best Face Moisturiser in India? (in 2024),"Best Moisturizers in India (2024) for Dry, Oily, Combination and Sensitive Skin",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160000_d1572d\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",1,20,177313,6747,parent_group,6saouOhPhMU,This Budget Meal will make you Gain Weight in just 5 days - NO COOKING,"No-Cook Weight-Gain Bowl: Oats, Curd, Banana, Dates and Peanuts",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",2,20,177313,9850,parent_group,11vCt2JtHeE,12 Weight Loss Tips Ranked from Worst to Best,"12 Weight-Loss Tips Ranked: Avoid Spot Reduction and Fat Burners; Prioritize Balanced Meals, Whole Foods and Mindful Eat",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",3,20,177313,10575,parent_group,4qqFLcoe3yQ,"Drink this Daily for 21 Days, the Result Will Amaze You","Hot Water Daily: Hydration, Digestion and Comfort Claims—With Cautions on Exaggerated Fat-Loss, Heart and Kidney Benefit",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",4,20,177313,20439,parent_group,4yCvXX-fC3c,How to Reverse Your Liver Damage? (Early Signs & 3 Best Herbs),"Fatty Liver: Whole-Food Diet, Weight Loss, Exercise, Intermittent Fasting and Unproven Herbal Remedies",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",5,20,177313,6388,parent_group,5xjGq6lL4BA,This Simple Trick will help you Lose Weight in 7 days,"Low-Calorie Vegetable Soup with Onion, Cabbage, Carrot, Capsicum, Tomato and Lemon for a Weight-Loss Diet",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",6,20,177313,13391,parent_group,F4_Ne6re0RA,6 Warning SIGNS You're at Risk for Cancer,"6 Possible Cancer Warning Signs: Lumps, Unexplained Weight Loss, Bleeding, Persistent Cough, Mole Changes and Bowel or B",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",7,20,177313,2668,parent_group,GWQu3k9ls3g,5 Common Diet Myths that Prevent Weight loss,5 Diet Myths That Can Complicate Weight Loss,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",8,20,177313,1091,parent_group,GYYpP8ihJ20,"This Breakfast MELTED My Belly Fat. I Eat It Every Morning – No Sugar, No Cooking!","No-Cook Overnight Breakfast Jar with Yogurt, Banana, Oats and Walnuts",Genuss im Glas,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",9,20,177313,5912,parent_group,JaMQfQK1_i8,Full day of Eating - Extreme Fat loss Diet - Lose 10 Kg,Full Day of Eating for Aggressive Fat Loss: A Low-Calorie Diet Example,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",10,20,177313,5714,parent_group,JlMtsyXkxQE,Ayurvedic Diet Plan for Extreme Fat Loss (Healthy & Effective),"Ayurvedic-Style Fat-Loss Diet: Warm Water, Simple Whole Foods, Light Dinner and Short-Term Food Restrictions",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",11,20,177313,4380,parent_group,PIws4Rn-mZI,Top 5 Fruits for Fat Loss in INDIA,"5 Fruits for a Weight-Loss Diet in India: Pear, Apple, Orange, Muskmelon and Watermelon",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",12,20,177313,3389,parent_group,XB_o_yKvQkI,How to Reduce FACE FAT (Chubby Cheeks and Double Chin),"Reducing a Puffy or Fuller Face: Overall Fat Loss, Less Sodium, Hydration, Alcohol Reduction and Facial Exercises",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
18,vh_full_intelligence_20260906_160002_2be3aa,FULL_INTELLIGENCE,"Weight Loss, Metabolism and Weight Gain",13,20,177313,10452,parent_group,YN7kv9j4J_4,7 Products for Weight Loss That Need Your Attention!,7 Weight-Loss Products in India: What to Question Before Buying,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_160002_2be3aa\CHATGPT_PACKAGE.json
